transaction_id,amount,merchant,location,device_type,transaction_type,customer_age,timestamp,fraud
2375,64.88,Amazon,London,mobile,withdrawal,18,2023-08-26,0
2376,171.03,Netflix,Delhi,mobile,purchase,32,2024-02-17,0
2377,16.02,Netflix,Tokyo,web,purchase,26,2023-10-04,0
2378,52.87,Apple,Delhi,pos,transfer,26,2023-12-05,0
2379,74.23,Uber,Delhi,web,withdrawal,74,2024-06-13,0
2380,138.69,Apple,New York,web,withdrawal,59,2023-07-28,0
2381,295.99,Netflix,Delhi,pos,withdrawal,51,2023-09-06,0
2382,336.4,Target,Berlin,web,purchase,26,2023-08-30,0
2383,40.08,Walmart,London,mobile,transfer,39,2023-05-24,0
2384,285.61,Uber,Tokyo,mobile,withdrawal,65,2024-08-14,0
2385,31.51,Target,Tokyo,pos,withdrawal,74,2024-12-11,0
2386,9.6,Starbucks,New York,pos,purchase,63,2024-10-13,0
2387,101.34,Amazon,Berlin,pos,purchase,44,2024-04-25,0
2388,41.89,Starbucks,New York,pos,transfer,18,2023-11-26,0
2389,160.78,Starbucks,Tokyo,web,purchase,30,2024-07-02,0
2390,142.21,Netflix,New York,web,purchase,53,2023-11-29,0
2391,122.85,Amazon,New York,mobile,withdrawal,24,2024-07-02,0
2392,117.95,Uber,Delhi,mobile,purchase,26,2023-11-17,0
2393,45.62,Target,London,web,withdrawal,52,2023-03-14,0
2394,10.32,Target,Tokyo,web,transfer,23,2023-03-04,0
2395,90.64,Amazon,Sydney,pos,withdrawal,63,2024-04-23,0
2396,361.8,Walmart,New York,web,purchase,36,2024-05-26,0
2397,13.76,Netflix,Tokyo,pos,transfer,67,2023-09-24,0
2398,11.88,Starbucks,Berlin,pos,withdrawal,68,2024-05-29,0
2399,47.42,Amazon,Berlin,pos,purchase,34,2023-09-21,0
2400,5.91,Amazon,Sydney,mobile,withdrawal,19,2023-11-12,0
2401,228.07,Amazon,Delhi,pos,purchase,73,2023-08-12,0
2402,26.01,Netflix,Berlin,pos,purchase,33,2023-08-19,0
2403,396.07,Amazon,New York,pos,transfer,22,2023-05-14,0
2404,280.78,Uber,Berlin,web,withdrawal,57,2024-04-30,0
2405,288.6,Netflix,London,web,transfer,59,2024-10-31,0
2406,7.91,Target,New York,mobile,purchase,44,2023-08-25,0
2407,322.08,Airbnb,Berlin,pos,transfer,18,2024-07-19,0
2408,89.03,Amazon,New York,pos,transfer,51,2024-09-02,0
2409,151.36,Apple,Delhi,web,withdrawal,29,2023-05-18,0
2410,38.01,Netflix,New York,pos,transfer,71,2024-11-29,0
2411,102.04,Target,Delhi,mobile,purchase,74,2023-05-08,0
2412,2.41,Walmart,London,pos,withdrawal,38,2023-10-17,0
2413,493.51,Apple,London,web,transfer,54,2024-04-15,0
2414,3.56,Target,New York,mobile,purchase,40,2023-10-09,0
2415,220.05,Uber,Tokyo,web,transfer,21,2023-11-16,0
2416,2.06,Uber,Berlin,pos,withdrawal,28,2023-10-30,0
2417,39.07,Uber,London,web,transfer,46,2024-12-16,0
2418,322.85,Netflix,Tokyo,pos,purchase,57,2024-10-11,0
2419,115.92,Starbucks,London,mobile,purchase,20,2024-05-30,0
2420,178.85,Apple,Delhi,web,withdrawal,38,2024-03-22,0
2421,198.85,Uber,Tokyo,mobile,transfer,18,2024-09-14,0
2422,114.68,Amazon,Delhi,web,purchase,68,2023-02-19,0
2423,225.67,Airbnb,Sydney,mobile,purchase,62,2023-01-09,0
2424,360.99,Target,Berlin,mobile,withdrawal,50,2023-07-28,0
2425,76.25,Uber,Sydney,web,purchase,33,2023-06-21,0
2426,305.44,Airbnb,Tokyo,pos,withdrawal,58,2023-01-03,0
2427,54.54,Amazon,Sydney,pos,purchase,20,2024-04-03,0
2428,41.93,Apple,Tokyo,mobile,purchase,30,2024-03-09,0
2429,79.19,Netflix,Delhi,mobile,withdrawal,74,2023-12-10,0
2430,7.08,Netflix,Delhi,web,withdrawal,68,2024-05-05,0
2431,181.92,Walmart,London,mobile,purchase,52,2023-07-04,0
2432,201.98,Airbnb,Sydney,mobile,transfer,40,2024-08-08,0
2433,0.52,Netflix,Delhi,pos,purchase,56,2024-09-08,0
2434,100.93,Uber,New York,web,withdrawal,54,2024-10-05,0
2435,50.38,Target,New York,web,withdrawal,46,2024-07-29,0
2436,21.75,Starbucks,Tokyo,mobile,purchase,36,2023-06-08,0
2437,7.66,Netflix,Sydney,mobile,transfer,72,2024-07-10,0
2438,35.17,Airbnb,Tokyo,pos,withdrawal,34,2024-06-27,0
2439,55.13,Walmart,Tokyo,pos,purchase,54,2024-05-10,0
2440,60.2,Apple,London,web,transfer,39,2024-05-19,0
2441,41.42,Amazon,New York,pos,purchase,66,2023-01-17,0
2442,212.43,Apple,London,web,purchase,44,2023-10-30,0
2443,110.64,Starbucks,Tokyo,pos,purchase,57,2024-04-18,0
2444,45.69,Airbnb,Berlin,pos,withdrawal,31,2023-04-25,0
2445,19.7,Amazon,Tokyo,web,transfer,19,2024-06-07,0
2446,53.33,Target,Sydney,web,purchase,52,2023-11-25,0
2447,1.46,Walmart,London,web,purchase,68,2023-01-16,0
2448,427.42,Walmart,Delhi,web,purchase,33,2023-04-15,0
2449,561.86,Apple,London,mobile,withdrawal,59,2024-02-08,0
2450,29.13,Airbnb,Berlin,mobile,transfer,25,2024-11-03,0
2451,45.46,Amazon,Tokyo,web,purchase,50,2024-12-02,0
2452,55.33,Amazon,Delhi,pos,withdrawal,64,2024-10-25,0
2453,51.96,Walmart,Tokyo,mobile,withdrawal,25,2023-10-10,0
2454,14.28,Airbnb,London,mobile,transfer,48,2024-09-10,0
2455,75.65,Airbnb,Tokyo,mobile,purchase,29,2024-01-27,0
2456,227.38,Starbucks,Tokyo,pos,transfer,31,2023-06-11,0
2457,82.44,Apple,New York,pos,purchase,22,2023-04-02,0
2458,112.96,Amazon,Delhi,pos,purchase,56,2023-02-10,0
2459,19.98,Apple,Delhi,pos,transfer,47,2023-04-04,0
2460,31.59,Amazon,London,pos,transfer,66,2024-08-18,0
2461,3.26,Starbucks,Delhi,mobile,transfer,31,2023-08-27,0
2462,240.13,Netflix,Tokyo,pos,purchase,21,2023-03-09,0
2463,63.42,Starbucks,Delhi,mobile,withdrawal,43,2023-02-09,0
2464,144.23,Uber,Delhi,web,withdrawal,53,2024-02-16,0
2465,26.11,Uber,London,pos,withdrawal,50,2024-05-24,0
2466,98.77,Airbnb,New York,web,transfer,23,2023-09-03,0
2467,5.74,Target,London,pos,transfer,71,2024-08-03,0
2468,615.01,Uber,New York,web,purchase,32,2024-01-17,0
2469,113.76,Walmart,Berlin,pos,transfer,18,2024-03-25,0
2470,46.59,Amazon,Sydney,web,purchase,26,2024-01-21,0
2471,175.3,Netflix,Delhi,pos,transfer,41,2023-10-22,0
2472,182.42,Walmart,Sydney,pos,transfer,41,2023-09-19,0
2473,36.48,Amazon,London,pos,withdrawal,21,2024-09-28,0
2474,31.27,Amazon,Delhi,pos,purchase,51,2023-08-06,0
2475,231.22,Amazon,Berlin,mobile,purchase,61,2024-02-18,0
2476,31.89,Apple,Sydney,mobile,transfer,37,2024-08-19,0
2477,62.85,Apple,New York,mobile,purchase,38,2023-09-01,0
2478,139.47,Amazon,Sydney,pos,withdrawal,66,2024-06-15,0
2479,144.77,Starbucks,London,pos,transfer,30,2023-09-02,1
2480,235.18,Target,Berlin,mobile,transfer,67,2024-01-21,0
2481,52.89,Netflix,Tokyo,pos,purchase,53,2023-11-03,0
2482,35.29,Airbnb,Berlin,web,purchase,62,2023-05-22,0
2483,336.78,Starbucks,Sydney,web,withdrawal,54,2023-10-05,0
2484,326.24,Apple,Delhi,mobile,withdrawal,65,2023-07-23,0
2485,83.22,Apple,Sydney,mobile,purchase,45,2023-08-20,0
2486,27.06,Starbucks,Delhi,mobile,transfer,74,2023-01-31,0
2487,185.58,Walmart,Delhi,mobile,transfer,60,2023-12-03,0
2488,68.17,Starbucks,Berlin,mobile,withdrawal,42,2023-05-09,0
2489,8.15,Walmart,Berlin,mobile,transfer,51,2024-12-23,0
2490,130.13,Starbucks,Delhi,web,transfer,42,2024-02-28,0
2491,297.16,Airbnb,Delhi,web,transfer,43,2024-12-28,0
2492,135.64,Netflix,New York,web,transfer,33,2024-07-05,0
2493,33.42,Amazon,Berlin,web,transfer,40,2024-12-08,0
2494,5.16,Apple,Tokyo,pos,withdrawal,30,2024-04-12,0
2495,69.36,Apple,Delhi,web,withdrawal,32,2024-04-21,0
2496,189.75,Netflix,New York,pos,withdrawal,45,2024-02-14,0
2497,110.23,Netflix,New York,mobile,purchase,55,2024-06-08,0
2498,51.17,Starbucks,Berlin,mobile,transfer,35,2023-06-05,0
2499,1.86,Starbucks,Sydney,web,transfer,61,2024-11-26,0
2500,479.0,Airbnb,Sydney,mobile,transfer,69,2024-06-25,0
2501,66.67,Starbucks,Delhi,web,purchase,45,2023-04-15,0
2502,140.87,Walmart,London,pos,withdrawal,71,2024-02-22,0
2503,19.64,Uber,Delhi,pos,withdrawal,66,2024-06-05,0
2504,24.53,Netflix,Delhi,web,transfer,34,2024-07-12,0
2505,300.38,Starbucks,Delhi,mobile,purchase,35,2023-02-05,0
2506,42.45,Uber,Berlin,pos,withdrawal,42,2024-12-25,1
2507,143.79,Airbnb,Tokyo,mobile,transfer,31,2023-04-02,0
2508,90.06,Netflix,New York,mobile,purchase,18,2023-07-27,0
2509,12.34,Uber,Berlin,mobile,purchase,59,2023-08-12,0
2510,42.3,Starbucks,New York,web,purchase,21,2023-10-19,0
2511,22.53,Apple,London,mobile,withdrawal,62,2024-11-27,0
2512,130.08,Amazon,Berlin,pos,purchase,64,2024-05-30,0
2513,327.51,Walmart,London,mobile,transfer,64,2023-11-30,0
2514,82.1,Amazon,New York,mobile,purchase,35,2023-06-12,0
2515,56.29,Netflix,Tokyo,pos,transfer,24,2023-04-07,0
2516,31.35,Uber,Berlin,pos,withdrawal,62,2023-02-09,0
2517,40.71,Starbucks,Tokyo,web,transfer,65,2024-04-28,0
2518,128.77,Airbnb,Sydney,mobile,transfer,68,2023-07-14,0
2519,116.93,Apple,New York,pos,transfer,27,2023-03-29,0
2520,125.04,Amazon,Sydney,mobile,transfer,21,2023-02-05,0
2521,4.9,Target,Tokyo,pos,withdrawal,22,2023-10-03,0
2522,203.53,Uber,Tokyo,web,purchase,73,2024-03-28,0
2523,304.95,Starbucks,Tokyo,mobile,purchase,61,2024-11-27,0
2524,237.04,Amazon,London,mobile,withdrawal,38,2024-11-05,0
2525,33.63,Apple,Berlin,web,withdrawal,40,2024-10-28,0
2526,228.06,Walmart,Berlin,pos,withdrawal,68,2024-01-03,0
2527,175.7,Target,Delhi,mobile,transfer,72,2023-05-10,0
2528,78.73,Uber,New York,mobile,withdrawal,64,2023-10-07,0
2529,30.33,Amazon,Tokyo,mobile,transfer,45,2023-12-06,0
2530,98.98,Amazon,New York,pos,transfer,42,2024-11-24,0
2531,213.37,Airbnb,New York,mobile,transfer,73,2023-08-16,0
2532,210.93,Uber,London,pos,transfer,45,2024-01-07,0
2533,2.95,Starbucks,London,pos,transfer,40,2023-12-14,0
2534,149.78,Netflix,Berlin,mobile,purchase,39,2024-06-24,0
2535,77.76,Uber,New York,web,withdrawal,47,2024-02-17,0
2536,4.04,Apple,Berlin,web,purchase,72,2024-08-15,0
2537,185.05,Airbnb,Berlin,pos,withdrawal,59,2024-02-05,0
2538,26.33,Uber,London,pos,withdrawal,56,2024-11-19,0
2539,155.1,Netflix,Berlin,web,purchase,31,2023-08-12,0
2540,62.92,Starbucks,Berlin,web,purchase,29,2024-08-20,0
2541,85.66,Apple,Berlin,mobile,purchase,57,2024-11-19,0
2542,171.98,Starbucks,Tokyo,web,purchase,20,2024-10-24,0
2543,64.96,Walmart,Sydney,mobile,transfer,56,2023-04-06,0
2544,16.92,Starbucks,Sydney,web,purchase,33,2024-03-04,0
2545,401.5,Walmart,New York,mobile,purchase,41,2023-07-12,0
2546,38.49,Walmart,New York,pos,withdrawal,73,2023-04-02,0
2547,168.52,Walmart,Sydney,mobile,transfer,18,2023-08-07,0
2548,49.12,Walmart,New York,web,transfer,75,2023-11-23,0
2549,162.56,Target,Berlin,mobile,withdrawal,43,2024-05-11,1
2550,44.94,Target,Tokyo,web,withdrawal,33,2023-08-26,0
2551,91.76,Target,Tokyo,mobile,transfer,34,2024-02-19,0
2552,37.24,Apple,New York,pos,withdrawal,48,2024-03-24,0
2553,141.45,Airbnb,New York,web,transfer,73,2024-02-21,0
2554,284.99,Airbnb,Tokyo,mobile,transfer,36,2023-12-28,0
2555,109.52,Walmart,Berlin,mobile,purchase,38,2023-10-16,0
2556,138.82,Amazon,Delhi,web,purchase,31,2024-07-25,0
2557,103.55,Apple,New York,web,purchase,42,2024-07-31,0
2558,110.79,Apple,Delhi,mobile,transfer,23,2023-03-26,0
2559,66.83,Apple,Berlin,web,withdrawal,63,2023-11-20,0
2560,9.61,Walmart,New York,mobile,transfer,63,2024-01-26,0
2561,219.03,Target,New York,web,purchase,50,2024-06-03,0
2562,501.79,Uber,Berlin,web,transfer,55,2024-02-13,0
2563,40.06,Airbnb,Sydney,web,withdrawal,52,2023-03-10,0
2564,80.3,Airbnb,Sydney,pos,purchase,55,2023-05-20,0
2565,242.18,Walmart,Tokyo,pos,transfer,36,2023-12-13,0
2566,0.18,Uber,London,web,transfer,50,2024-05-19,0
2567,350.59,Netflix,Berlin,pos,withdrawal,39,2023-04-05,0
2568,25.7,Target,New York,mobile,withdrawal,21,2024-05-17,0
2569,119.75,Uber,New York,mobile,purchase,51,2023-01-11,0
2570,69.49,Airbnb,Tokyo,pos,transfer,62,2024-09-15,0
2571,160.98,Walmart,Sydney,mobile,transfer,69,2023-10-30,0
2572,27.77,Starbucks,Sydney,mobile,withdrawal,23,2023-06-25,0
2573,108.88,Uber,Sydney,pos,purchase,69,2024-07-13,0
2574,248.78,Target,Delhi,pos,transfer,21,2024-08-22,0
2575,51.83,Airbnb,Delhi,pos,withdrawal,46,2024-04-23,0
2576,40.69,Starbucks,London,mobile,purchase,32,2023-03-18,0
2577,294.91,Starbucks,Tokyo,pos,transfer,55,2024-04-11,0
2578,368.92,Netflix,Tokyo,web,withdrawal,24,2024-03-23,0
2579,41.13,Amazon,Sydney,pos,purchase,68,2024-12-14,0
2580,32.52,Starbucks,Berlin,mobile,withdrawal,39,2024-05-11,0
2581,326.34,Starbucks,London,web,withdrawal,28,2023-10-02,0
2582,137.65,Netflix,New York,pos,transfer,29,2023-11-23,0
2583,22.87,Starbucks,Berlin,web,purchase,24,2023-08-26,0
2584,69.35,Uber,Sydney,web,withdrawal,74,2023-11-18,0
2585,11.53,Walmart,Sydney,pos,withdrawal,69,2024-06-04,0
2586,9.25,Amazon,New York,pos,purchase,60,2024-02-28,0
2587,13.93,Netflix,Berlin,web,purchase,53,2024-07-19,0
2588,139.69,Apple,Tokyo,mobile,transfer,42,2023-02-07,0
2589,330.07,Walmart,London,web,purchase,33,2023-11-21,0
2590,19.8,Target,New York,web,withdrawal,56,2023-06-02,0
2591,31.32,Amazon,Berlin,web,withdrawal,26,2024-04-08,0
2592,46.19,Uber,New York,mobile,transfer,62,2024-09-18,0
2593,38.32,Starbucks,Tokyo,mobile,purchase,54,2023-06-06,0
2594,173.41,Target,London,mobile,withdrawal,67,2024-12-23,0
2595,26.46,Netflix,London,pos,transfer,38,2023-11-04,0
2596,185.49,Netflix,Tokyo,pos,purchase,33,2024-07-19,0
2597,245.88,Amazon,Delhi,web,purchase,55,2024-03-27,0
2598,17.33,Amazon,Sydney,mobile,withdrawal,57,2024-12-24,0
2599,119.92,Uber,Sydney,pos,withdrawal,75,2023-11-29,0
2600,103.85,Walmart,Sydney,pos,transfer,70,2024-10-05,0
2601,164.37,Starbucks,Berlin,pos,withdrawal,64,2024-10-31,0
2602,156.21,Walmart,Delhi,web,withdrawal,57,2023-04-23,0
2603,269.06,Netflix,Berlin,mobile,transfer,72,2023-05-12,0
2604,36.08,Netflix,London,web,purchase,39,2024-08-30,0
2605,307.77,Target,Sydney,mobile,withdrawal,58,2024-06-20,0
2606,131.55,Airbnb,Delhi,pos,transfer,61,2023-11-07,0
2607,50.24,Amazon,Berlin,web,purchase,66,2024-03-14,0
2608,157.64,Target,London,mobile,purchase,57,2024-05-01,0
2609,191.67,Uber,Tokyo,mobile,withdrawal,59,2023-06-03,0
2610,316.73,Target,Sydney,web,withdrawal,32,2024-10-17,0
2611,345.71,Target,Berlin,mobile,withdrawal,47,2023-04-21,0
2612,23.88,Netflix,Sydney,web,purchase,37,2024-04-27,0
2613,139.63,Walmart,London,mobile,withdrawal,42,2024-10-14,0
2614,34.22,Netflix,Berlin,mobile,withdrawal,18,2023-04-04,0
2615,141.32,Netflix,Berlin,pos,purchase,29,2023-07-29,0
2616,143.85,Apple,Tokyo,mobile,withdrawal,38,2024-08-30,0
2617,193.69,Amazon,New York,pos,withdrawal,58,2024-01-08,0
2618,33.6,Starbucks,Tokyo,web,withdrawal,54,2024-11-13,0
2619,90.46,Target,Delhi,pos,transfer,41,2023-06-08,0
2620,55.64,Apple,Delhi,web,transfer,21,2024-09-09,0
2621,71.44,Starbucks,Tokyo,pos,withdrawal,43,2024-05-28,0
2622,246.49,Target,Berlin,pos,transfer,63,2023-03-29,0
2623,91.44,Netflix,New York,web,transfer,36,2024-04-17,1
2624,8.86,Uber,Delhi,pos,withdrawal,43,2024-10-21,0
2625,170.93,Amazon,Tokyo,mobile,purchase,31,2023-11-20,0
2626,192.21,Airbnb,Tokyo,mobile,purchase,18,2024-03-20,0
2627,221.09,Uber,New York,pos,transfer,64,2023-08-29,0
2628,29.89,Target,Tokyo,web,purchase,57,2023-01-04,1
2629,52.97,Uber,Sydney,web,purchase,37,2023-02-26,0
2630,51.76,Netflix,Delhi,mobile,purchase,32,2023-04-01,0
2631,1.33,Netflix,New York,mobile,purchase,23,2023-06-22,1
2632,213.53,Starbucks,Berlin,web,transfer,48,2023-10-06,0
2633,381.23,Target,London,web,purchase,24,2023-04-17,0
2634,118.3,Apple,New York,pos,transfer,19,2023-12-24,0
2635,95.63,Uber,London,pos,purchase,46,2023-09-27,0
2636,89.38,Apple,Delhi,mobile,withdrawal,65,2024-06-13,0
2637,154.76,Walmart,New York,web,transfer,37,2024-02-19,0
2638,80.73,Walmart,New York,mobile,purchase,27,2024-08-28,0
2639,68.81,Apple,Sydney,pos,purchase,58,2023-06-07,0
2640,128.49,Amazon,Sydney,mobile,withdrawal,43,2024-05-17,0
2641,410.63,Amazon,Berlin,pos,transfer,36,2024-05-06,0
2642,57.07,Apple,London,mobile,withdrawal,37,2024-02-17,0
2643,274.31,Walmart,Sydney,web,transfer,50,2024-12-04,0
2644,169.59,Target,London,web,purchase,72,2023-06-09,0
2645,97.86,Starbucks,Sydney,web,purchase,47,2023-11-24,0
2646,54.2,Walmart,New York,pos,purchase,69,2023-05-23,0
2647,69.0,Apple,Sydney,web,purchase,27,2023-11-22,0
2648,23.17,Apple,New York,pos,transfer,29,2023-06-24,0
2649,360.41,Netflix,Berlin,mobile,transfer,67,2023-12-23,0
2650,24.22,Apple,New York,pos,transfer,37,2024-11-19,0
2651,60.04,Walmart,Tokyo,pos,purchase,27,2023-09-20,0
2652,37.4,Uber,Delhi,pos,transfer,67,2023-01-11,0
2653,14.41,Walmart,Sydney,mobile,transfer,49,2023-06-25,0
2654,103.13,Netflix,New York,mobile,purchase,72,2024-05-31,0
2655,14.99,Apple,London,mobile,purchase,50,2023-07-08,0
2656,84.13,Walmart,Berlin,mobile,withdrawal,36,2024-07-24,0
2657,655.27,Airbnb,London,pos,transfer,68,2023-09-13,0
2658,6.53,Starbucks,Berlin,mobile,purchase,51,2023-11-24,0
2659,73.15,Airbnb,New York,pos,withdrawal,59,2024-07-09,0
2660,30.51,Walmart,Delhi,mobile,transfer,21,2023-06-03,0
2661,82.11,Amazon,Sydney,mobile,transfer,75,2024-11-25,0
2662,70.98,Amazon,Berlin,pos,transfer,67,2023-08-18,0
2663,143.86,Target,Sydney,mobile,transfer,20,2023-06-13,0
2664,457.67,Target,Berlin,pos,transfer,58,2024-08-02,0
2665,17.21,Target,New York,web,transfer,60,2023-02-10,0
2666,78.01,Apple,Tokyo,web,purchase,40,2023-08-22,0
2667,98.9,Uber,Sydney,mobile,purchase,33,2024-01-08,0
2668,21.52,Starbucks,Sydney,pos,purchase,28,2024-09-06,0
2669,252.81,Walmart,London,mobile,purchase,50,2024-07-18,0
2670,50.39,Apple,Tokyo,web,withdrawal,19,2024-12-03,0
2671,71.4,Starbucks,Berlin,web,withdrawal,33,2023-08-27,0
2672,25.8,Walmart,London,mobile,transfer,41,2023-04-12,0
2673,87.78,Walmart,Delhi,pos,withdrawal,70,2024-10-25,0
2674,116.49,Uber,London,pos,purchase,58,2023-06-23,0
2675,81.03,Airbnb,Berlin,pos,withdrawal,41,2023-04-06,0
2676,51.97,Target,Delhi,pos,purchase,58,2024-11-30,0
2677,5.64,Netflix,New York,mobile,withdrawal,66,2023-01-01,0
2678,7.44,Target,London,web,purchase,72,2024-02-17,0
2679,95.27,Apple,Berlin,pos,withdrawal,39,2024-05-04,0
2680,206.66,Apple,London,pos,purchase,66,2023-07-28,0
2681,237.07,Target,New York,web,purchase,46,2024-08-01,0
2682,142.31,Netflix,Sydney,mobile,transfer,62,2024-10-09,0
2683,111.67,Starbucks,Sydney,web,withdrawal,36,2023-10-05,0
2684,69.06,Target,Sydney,mobile,purchase,48,2024-06-07,0
2685,1.1,Uber,New York,pos,withdrawal,24,2023-08-08,0
2686,21.83,Airbnb,Sydney,web,purchase,21,2023-01-30,0
2687,92.44,Netflix,New York,mobile,purchase,60,2023-02-12,0
2688,9.61,Netflix,Tokyo,mobile,purchase,73,2023-04-06,0
2689,1.4,Netflix,New York,web,transfer,44,2023-10-28,0
2690,93.7,Amazon,Tokyo,web,transfer,57,2023-07-09,0
2691,148.73,Airbnb,London,web,purchase,62,2024-03-30,0
2692,7.44,Target,Berlin,pos,purchase,36,2023-03-10,0
2693,49.17,Netflix,Berlin,mobile,withdrawal,52,2024-04-23,0
2694,195.47,Uber,Tokyo,mobile,purchase,20,2024-12-07,0
2695,139.21,Starbucks,Sydney,mobile,withdrawal,59,2024-03-23,0
2696,118.09,Netflix,Tokyo,pos,transfer,24,2024-09-22,0
2697,159.06,Starbucks,Berlin,mobile,withdrawal,49,2024-02-22,0
2698,138.74,Airbnb,Delhi,mobile,transfer,53,2024-03-06,0
2699,145.36,Walmart,Sydney,pos,transfer,69,2023-12-24,0
2700,240.49,Target,New York,mobile,transfer,38,2023-08-31,0
2701,2.24,Netflix,Berlin,mobile,transfer,30,2023-04-26,0
2702,32.86,Netflix,Delhi,mobile,transfer,28,2023-02-13,0
2703,27.33,Netflix,Tokyo,web,withdrawal,73,2024-10-09,0
2704,105.26,Walmart,London,pos,purchase,28,2024-05-16,0
2705,12.98,Netflix,Sydney,mobile,purchase,66,2024-09-08,0
2706,59.45,Airbnb,Sydney,pos,transfer,71,2024-06-01,0
2707,70.57,Netflix,Delhi,web,purchase,24,2023-03-18,0
2708,53.97,Netflix,New York,web,purchase,48,2023-11-04,0
2709,134.71,Amazon,Berlin,pos,transfer,19,2024-07-13,0
2710,50.11,Amazon,Berlin,web,transfer,53,2024-11-23,0
2711,62.28,Airbnb,Delhi,mobile,transfer,43,2023-04-30,0
2712,101.23,Apple,Berlin,mobile,withdrawal,18,2023-08-27,0
2713,140.23,Target,Sydney,pos,transfer,71,2023-12-29,0
2714,23.16,Starbucks,New York,pos,transfer,53,2024-12-12,0
2715,201.39,Starbucks,London,pos,transfer,52,2024-06-25,0
2716,108.14,Target,Tokyo,pos,transfer,32,2023-10-29,0
2717,59.96,Target,Delhi,web,purchase,57,2024-01-10,0
2718,108.3,Apple,London,pos,purchase,67,2023-10-22,0
2719,160.81,Apple,New York,pos,withdrawal,18,2023-01-09,0
2720,218.27,Uber,Sydney,web,purchase,65,2023-11-08,0
2721,159.44,Amazon,Berlin,web,withdrawal,68,2023-06-06,0
2722,30.95,Netflix,London,mobile,purchase,30,2024-12-25,0
2723,45.92,Netflix,Tokyo,mobile,purchase,67,2024-03-08,0
2724,111.48,Target,London,mobile,purchase,57,2023-02-26,0
2725,105.83,Starbucks,New York,web,withdrawal,28,2024-02-28,0
2726,50.35,Apple,New York,pos,transfer,42,2024-09-02,0
2727,395.66,Uber,Delhi,web,withdrawal,63,2024-12-28,0
2728,56.87,Uber,Sydney,mobile,transfer,18,2023-04-05,0
2729,28.53,Target,Tokyo,mobile,withdrawal,28,2023-02-28,0
2730,90.43,Walmart,Berlin,mobile,purchase,56,2024-02-11,0
2731,26.81,Netflix,London,pos,withdrawal,68,2023-03-03,0
2732,24.54,Amazon,Delhi,web,withdrawal,46,2023-05-19,0
2733,327.51,Netflix,Tokyo,pos,withdrawal,47,2024-09-09,0
2734,173.25,Target,Berlin,mobile,withdrawal,40,2023-03-23,0
2735,75.44,Amazon,London,pos,withdrawal,54,2023-01-20,0
2736,43.93,Airbnb,London,web,transfer,34,2023-05-28,0
2737,51.35,Uber,New York,mobile,transfer,33,2024-11-28,0
2738,20.83,Walmart,Delhi,web,withdrawal,68,2023-12-13,0
2739,8.6,Amazon,New York,mobile,purchase,48,2023-07-05,0
2740,268.63,Uber,Delhi,web,purchase,64,2024-02-23,0
2741,157.87,Apple,Sydney,pos,withdrawal,46,2024-02-09,0
2742,1.72,Uber,Delhi,pos,transfer,44,2024-06-27,0
2743,5.61,Walmart,New York,mobile,purchase,53,2023-03-16,0
2744,3.63,Uber,Sydney,web,transfer,60,2023-01-15,0
2745,106.51,Uber,Tokyo,web,withdrawal,58,2024-09-10,0
2746,89.07,Amazon,New York,pos,purchase,35,2024-09-04,1
2747,144.96,Walmart,Tokyo,pos,purchase,29,2023-12-02,0
2748,11.65,Target,Sydney,mobile,purchase,67,2024-05-18,0
2749,42.49,Amazon,Delhi,mobile,transfer,59,2023-08-21,0
2750,106.25,Apple,Delhi,pos,purchase,55,2023-02-28,0
2751,30.56,Amazon,New York,web,withdrawal,38,2024-12-30,0
2752,54.83,Amazon,London,web,purchase,60,2024-09-23,0
2753,442.26,Apple,London,mobile,withdrawal,48,2023-01-02,0
2754,123.04,Netflix,Sydney,mobile,withdrawal,55,2023-07-29,0
2755,192.49,Apple,Berlin,mobile,transfer,43,2023-02-11,0
2756,31.22,Target,London,pos,purchase,61,2024-12-24,0
2757,83.29,Apple,Berlin,mobile,withdrawal,19,2024-01-08,0
2758,71.0,Target,Delhi,pos,withdrawal,28,2024-01-16,0
2759,287.48,Amazon,Berlin,web,transfer,61,2023-01-21,0
2760,245.12,Walmart,Berlin,web,purchase,24,2023-06-22,0
2761,67.3,Apple,Berlin,pos,withdrawal,50,2024-04-09,0
2762,20.45,Uber,Tokyo,mobile,withdrawal,36,2024-03-29,0
2763,362.22,Walmart,Berlin,mobile,withdrawal,18,2024-03-17,0
2764,310.52,Airbnb,Tokyo,pos,purchase,27,2024-07-08,0
2765,49.34,Walmart,Tokyo,web,transfer,52,2023-10-16,0
2766,210.16,Netflix,New York,pos,purchase,39,2024-06-27,0
2767,192.47,Target,Sydney,mobile,withdrawal,23,2024-12-07,0
2768,106.69,Walmart,London,pos,transfer,45,2024-06-21,0
2769,51.98,Airbnb,Berlin,web,purchase,25,2024-01-06,0
2770,202.33,Target,London,web,withdrawal,69,2024-10-02,0
2771,194.14,Apple,New York,mobile,transfer,38,2024-12-02,0
2772,38.96,Starbucks,London,web,transfer,40,2023-07-06,0
2773,140.43,Uber,Delhi,web,withdrawal,42,2023-04-14,0
2774,115.35,Target,Berlin,web,withdrawal,60,2023-08-29,0
2775,169.18,Netflix,Sydney,web,transfer,70,2023-04-03,0
2776,88.05,Starbucks,Delhi,pos,withdrawal,27,2024-04-08,0
